2007	Taupo Airport	Taupo	New Zealand	TUO	NZAP	12
2008	Ardmore Airport	Ardmore	New Zealand	AMZ	NZAR	12
2009	Christchurch International Airport	Christchurch	New Zealand	CHC	NZCH	12
2010	Chatham Islands-Tuuta Airport	Chatham Island	New Zealand	CHT	NZCI	12.75
2011	Dunedin Airport	Dunedin	New Zealand	DUD	NZDN	12
2012	Gisborne Airport	Gisborne	New Zealand	GIS	NZGS	12
2014	Hokitika Airfield	Hokitika	New Zealand	HKK	NZHK	12
2015	Hamilton International Airport	Hamilton	New Zealand	HLZ	NZHN	12
2017	Kerikeri Airport	Kerikeri	New Zealand	KKE	NZKK	12
2018	Kaitaia Airport	Kaitaia	New Zealand	KAT	NZKT	12
2019	Alexandra Airport	Alexandra	New Zealand	ALR	NZLX	12
2020	Mount Cook Airport	Mount Cook	New Zealand	MON	NZMC	12
2021	Manapouri Airport	Manapouri	New Zealand	TEU	NZMO	12
2022	Hood Airport	Masterton	New Zealand	MRO	NZMS	12
2023	New Plymouth Airport	New Plymouth	New Zealand	NPL	NZNP	12
2024	Nelson Airport	Nelson	New Zealand	NSN	NZNS	12
2025	Invercargill Airport	Invercargill	New Zealand	IVC	NZNV	12
2027	Oamaru Airport	Oamaru	New Zealand	OAM	NZOU	12
2028	Palmerston North Airport	Palmerston North	New Zealand	PMR	NZPM	12
2029	Paraparaumu Airport	Paraparaumu	New Zealand	PPQ	NZPP	12
2030	Queenstown International Airport	Queenstown International	New Zealand	ZQN	NZQN	12
2031	Rotorua Regional Airport	Rotorua	New Zealand	ROT	NZRO	12
2034	Tauranga Airport	Tauranga	New Zealand	TRG	NZTG	12
2035	Timaru Airport	Timaru	New Zealand	TIU	NZTU	12
2037	Woodbourne Airport	Woodbourne	New Zealand	BHE	NZWB	12
2039	Wanaka Airport	Wanaka	New Zealand	WKA	NZWF	12
2041	Whakatane Airport	Whakatane	New Zealand	WHK	NZWK	12
2042	Wellington International Airport	Wellington	New Zealand	WLG	NZWN	12
2045	Whangarei Airport	Whangarei	New Zealand	WRE	NZWR	12
2046	Westport Airport	Westport	New Zealand	WSZ	NZWS	12
2047	Wanganui Airport	Wanganui	New Zealand	WAG	NZWU	12
2048	Herat Airport	Herat	Afghanistan	HEA	OAHR	4.5
2049	Jalalabad Airport	Jalalabad	Afghanistan	JAA	OAJL	4.5
2050	Kabul International Airport	Kabul	Afghanistan	KBL	OAKB	4.5
2051	Kandahar Airport	Kandahar	Afghanistan	KDH	OAKN	4.5
2052	Maimana Airport	Maimama	Afghanistan	MMZ	OAMN	4.5
2053	Mazar I Sharif Airport	Mazar-i-sharif	Afghanistan	MZR	OAMS	4.5
2056	Konduz Airport	Kunduz	Afghanistan	UND	OAUZ	4.5
2057	Bahrain International Airport	Bahrain	Bahrain	BAH	OBBI	3
2059	Abha Regional Airport	Abha	Saudi Arabia	AHB	OEAB	3
2060	Al Ahsa Airport	Al-ahsa	Saudi Arabia	HOF	OEAH	3
2061	Al Baha Airport	El-baha	Saudi Arabia	ABT	OEBA	3
2062	Bisha Airport	Bisha	Saudi Arabia	BHH	OEBH	3
2064	King Fahd International Airport	Dammam	Saudi Arabia	DMM	OEDF	3
2065	King Abdulaziz Air Base	Dhahran	Saudi Arabia	DHA	OEDR	3
2066	Jizan Regional Airport	Gizan	Saudi Arabia	GIZ	OEGN	3
2067	Gassim Airport	Gassim	Saudi Arabia	ELQ	OEGS	3
2068	Gurayat Domestic Airport	Guriat	Saudi Arabia	URY	OEGT	3
2069	Ha'il Airport	Hail	Saudi Arabia	HAS	OEHL	3
2072	King Abdulaziz International Airport	Jeddah	Saudi Arabia	JED	OEJN	3
2073	King Khaled Military City Airport	King Khalid Mil.city	Saudi Arabia	HBT	OEKK	3
2074	Prince Mohammad Bin Abdulaziz Airport	Madinah	Saudi Arabia	MED	OEMA	3
2075	Nejran Airport	Nejran	Saudi Arabia	EAM	OENG	3
2076	Al Qaisumah/Hafr Al Batin Airport	Hafr Al-batin	Saudi Arabia	AQI	OEPA	3
2081	Rafha Domestic Airport	Rafha	Saudi Arabia	RAH	OERF	3
2082	King Khaled International Airport	Riyadh	Saudi Arabia	RUH	OERK	3
2084	Arar Domestic Airport	Arar	Saudi Arabia	RAE	OERR	3
2086	Sharurah Airport	Sharurah	Saudi Arabia	SHW	OESH	3
2088	Sulayel Airport	Sulayel	Saudi Arabia	SLF	OESL	3
2089	Tabuk Airport	Tabuk	Saudi Arabia	TUU	OETB	3
2093	Turaif Domestic Airport	Turaif	Saudi Arabia	TUI	OETR	3
2095	Al Wajh Domestic Airport	Wejh	Saudi Arabia	EJH	OEWJ	3
2096	Prince Abdulmohsin Bin Abdulaziz Airport	Yenbo	Saudi Arabia	YNB	OEYN	3
2097	Abadan Airport	Abadan	Iran	ABD	OIAA	3.5
2101	Shahid Asyaee Airport	Masjed Soleiman	Iran	QMJ	OIAI	3.5
2103	Mahshahr Airport	Bandar Mahshahr	Iran	MRX	OIAM	3.5
2104	Ahwaz Airport	Ahwaz	Iran	AWZ	OIAW	3.5
2106	Bushehr Airport	Bushehr	Iran	BUZ	OIBB	3.5
2109	Kish International Airport	Kish Island	Iran	KIH	OIBK	3.5
2110	Bandar Lengeh Airport	Bandar Lengeh	Iran	BDH	OIBL	3.5
2114	Shahid Ashrafi Esfahani Airport	Bakhtaran	Iran	KSH	OICC	3.5
2117	Sanandaj Airport	Sanandaj	Iran	SDG	OICS	3.5
2121	Esfahan Shahid Beheshti International Airport	Esfahan	Iran	IFN	OIFM	3.5
2123	Sardar-e-Jangal Airport	Rasht	Iran	RAS	OIGG	3.5
2131	Mehrabad International Airport	Teheran	Iran	THR	OIII	3.5
2134	Bandar Abbas International Airport	Bandar Abbas	Iran	BND	OIKB	3.5
2136	Kerman Airport	Kerman	Iran	KER	OIKK	3.5
2142	Birjand Airport	Birjand	Iran	XBJ	OIMB	3.5
2151	Ramsar Airport	Ramsar	Iran	RZR	OINR	3.5
2157	Shiraz Shahid Dastghaib International Airport	Shiraz	Iran	SYZ	OISS	3.5
2162	Tabriz International Airport	Tabriz	Iran	TBZ	OITT	3.5
2164	Shahid Sadooghi Airport	Yazd	Iran	AZD	OIYY	3.5
2165	Zabol Airport	Zabol	Iran	ACZ	OIZB	3.5
2166	Konarak Airport	Chah Bahar	Iran	ZBR	OIZC	3.5
2167	Zahedan International Airport	Zahedan	Iran	ZAH	OIZH	3.5
2170	Queen Alia International Airport	Amman	Jordan	AMM	OJAI	2
2171	Amman-Marka International Airport	Amman	Jordan	ADJ	OJAM	2
2172	Aqaba King Hussein International Airport	Aqaba	Jordan	AQJ	OJAQ	2
2175	King Hussein Air College	Mafraq	Jordan	OMF	OJMF	2
2176	Kuwait International Airport	Kuwait	Kuwait	KWI	OKBK	3
2177	Beirut Rafic Hariri International Airport	Beirut	Lebanon	BEY	OLBA	2
2179	Abu Dhabi International Airport	Abu Dhabi	United Arab Emirates	AUH	OMAA	4
2180	Bateen Airport	Abu Dhabi	United Arab Emirates	AZI	OMAD	4
2188	Dubai International Airport	Dubai	United Arab Emirates	DXB	OMDB	4
2189	Fujairah International Airport	Fujeirah	United Arab Emirates	FJR	OMFJ	4
2190	Ras Al Khaimah International Airport	Ras Al Khaimah	United Arab Emirates	RKT	OMRK	4
2191	Sharjah International Airport	Sharjah	United Arab Emirates	SHJ	OMSJ	4
2192	Khasab Air Base	Khasab	Oman	KHS	OOKB	4
2193	Masirah Air Base	Masirah	Oman	MSH	OOMA	4
2194	Muscat International Airport	Muscat	Oman	MCT	OOMS	4
2195	Salalah Airport	Salalah	Oman	SLL	OOSA	4
2196	Thumrait Air Base	Thumrait	Oman	TTH	OOTH	4
2202	Faisalabad International Airport	Faisalabad	Pakistan	LYP	OPFA	5
2203	Gwadar International Airport	Gwadar	Pakistan	GWD	OPGD	5
2204	Gilgit Airport	Gilgit	Pakistan	GIL	OPGT	5
2206	Jinnah International Airport	Karachi	Pakistan	KHI	OPKC	5
2207	Alama Iqbal International Airport	Lahore	Pakistan	LHE	OPLA	5
2210	Muzaffarabad Airport	Muzaffarabad	Pakistan	MFG	OPMF	5
2212	Moenjodaro Airport	Moenjodaro	Pakistan	MJD	OPMJ	5
2214	Multan International Airport	Multan	Pakistan	MUX	OPMT	5
2215	Shaheed Benazirabad Airport	Nawabshah	Pakistan	WNS	OPNH	5
2217	Panjgur Airport	Panjgur	Pakistan	PJG	OPPG	5
2218	Pasni Airport	Pasni	Pakistan	PSI	OPPI	5
2219	Peshawar International Airport	Peshawar	Pakistan	PEW	OPPS	5
2221	Quetta International Airport	Quetta	Pakistan	UET	OPQT	5
2222	Shaikh Zaid Airport	Rahim Yar Khan	Pakistan	RYK	OPRK	5
2223	Benazir Bhutto International Airport	Islamabad	Pakistan	ISB	OPRN	5
2225	Rawalakot Airport	Rawala Kot	Pakistan	RAZ	OPRT	5
2227	Sukkur Airport	Sukkur	Pakistan	SKZ	OPSK	5
2228	Saidu Sharif Airport	Saidu Sharif	Pakistan	SDT	OPSS	5
2229	Sui Airport	Sui	Pakistan	SUL	OPSU	5
2230	Talhar Airport	Talhar	Pakistan	BDN	OPTH	5
2233	Zhob Airport	Zhob	Pakistan	PZH	OPZB	5
2234	Basrah International Airport	Basrah	Iraq	BSR	ORMM	3
2235	Aleppo International Airport	Aleppo	Syria	ALP	OSAP	2
2236	Damascus International Airport	Damascus	Syria	DAM	OSDI	2
2237	Deir ez-Zor Airport	Deire Zor	Syria	DEZ	OSDZ	2
2239	Bassel Al-Assad International Airport	Latakia	Syria	LTK	OSLK	2
2240	Palmyra Airport	Palmyra	Syria	PMS	OSPR	2
2242	Canton Island Airport	Canton Island	Kiribati	CIS	PCIS	13
2243	Rota International Airport	Rota	Northern Mariana Islands	ROP	PGRO	10
2244	Saipan International Airport	Saipan	Northern Mariana Islands	SPN	PGSN	10
2245	Andersen Air Force Base	Andersen	Guam	UAM	PGUA	10
2246	Antonio B. Won Pat International Airport	Agana	Guam	GUM	PGUM	10
2247	Tinian International Airport	West Tinian	Northern Mariana Islands	TIQ	PGWT	10
2249	Marshall Islands International Airport	Majuro	Marshall Islands	MAJ	PKMJ	12
2251	Bucholz Army Air Field	Kwajalein	Marshall Islands	KWA	PKWA	12
2252	Cassidy International Airport	Kiritimati	Kiribati	CXI	PLCH	-12
2253	Henderson Field	Midway	Midway Islands	MDY	PMDY	-11
2254	Chuuk International Airport	Chuuk	Micronesia	TKK	PTKK	10
2255	Pohnpei International Airport	Pohnpei	Micronesia	PNI	PTPN	11
2256	Babelthuap Airport	Babelthuap	Palau	ROR	PTRO	9
2257	Kosrae International Airport	Kosrae	Micronesia	KSA	PTSA	11
2258	Yap International Airport	Yap	Micronesia	YAP	PTYA	10
2259	Kinmen Airport	Kinmen	Taiwan	KNH	RCBS	8
2262	Taitung Airport	Fengnin	Taiwan	TTT	RCFN	8
2263	Lyudao Airport	Green Island	Taiwan	GNI	RCGI	8
2264	Kaohsiung International Airport	Kaohsiung	Taiwan	KHH	RCKH	8
2265	Chiayi Airport	Chiayi	Taiwan	CYI	RCKU	8
2267	Lanyu Airport	Lanyu	Taiwan	KYD	RCLY	8
2268	Taichung Ching Chuang Kang Airport	Taichung	Taiwan	RMQ	RCMQ	8
2270	Tainan Airport	Tainan	Taiwan	TNN	RCNN	8
2272	Makung Airport	Makung	Taiwan	MZG	RCQC	8
2274	Pingtung North Airport	Pingtung	Taiwan	PIF	RCSQ	8
2275	Taipei Songshan Airport	Taipei	Taiwan	TSA	RCSS	8
2276	Taiwan Taoyuan International Airport	Taipei	Taiwan	TPE	RCTP	8
2277	Wang-an Airport	Wang An	Taiwan	WOT	RCWA	8
2278	Hualien Airport	Hualien	Taiwan	HUN	RCYU	8
2279	Narita International Airport	Tokyo	Japan	NRT	RJAA	9
2280	Matsumoto Airport	Matsumoto	Japan	MMJ	RJAF	9
2281	Hyakuri Airport	Ibaraki	Japan	IBR	RJAH	9
2283	Iwo Jima Airport	Iwojima	Japan	IWO	RJAW	9
2284	Nanki Shirahama Airport	Nanki-shirahama	Japan	SHM	RJBD	9
2286	Tokachi-Obihiro Airport	Obihiro	Japan	OBO	RJCB	9
2287	New Chitose Airport	Sapporo	Japan	CTS	RJCC	9
2288	Hakodate Airport	Hakodate	Japan	HKD	RJCH	9
2289	Chitose Air Base	Chitose	Japan	SPK	RJCJ	9
2290	Memanbetsu Airport	Memanbetsu	Japan	MMB	RJCM	9
2291	Nakashibetsu Airport	Nakashibetsu	Japan	SHB	RJCN	9
2294	Wakkanai Airport	Wakkanai	Japan	WKJ	RJCW	9
2295	Iki Airport	Iki	Japan	IKI	RJDB	9
2296	Yamaguchi Ube Airport	Yamaguchi	Japan	UBJ	RJDC	9
2297	Tsushima Airport	Tsushima	Japan	TSJ	RJDT	9
2298	Monbetsu Airport	Monbetsu	Japan	MBE	RJEB	9
2299	Asahikawa Airport	Asahikawa	Japan	AKJ	RJEC	9
2300	Okushiri Airport	Okushiri	Japan	OIR	RJEO	9
2301	Rishiri Airport	Rishiri Island	Japan	RIS	RJER	9
2303	Yakushima Airport	Yakushima	Japan	KUM	RJFC	9
2304	Fukue Airport	Fukue	Japan	FUJ	RJFE	9
2305	Fukuoka Airport	Fukuoka	Japan	FUK	RJFF	9
2306	New Tanegashima Airport	Tanegashima	Japan	TNE	RJFG	9
2307	Kagoshima Airport	Kagoshima	Japan	KOJ	RJFK	9
2308	Miyazaki Airport	Miyazaki	Japan	KMI	RJFM	9
2310	Oita Airport	Oita	Japan	OIT	RJFO	9
2312	Kumamoto Airport	Kumamoto	Japan	KMJ	RJFT	9
2313	Nagasaki Airport	Nagasaki	Japan	NGS	RJFU	9
2316	Amami Airport	Amami	Japan	ASJ	RJKA	9
2318	Tokunoshima Airport	Tokunoshima	Japan	TKN	RJKN	9
2322	Komatsu Airport	Kanazawa	Japan	KMQ	RJNK	9
2323	Oki Airport	Oki Island	Japan	OKI	RJNO	9
2324	Toyama Airport	Toyama	Japan	TOY	RJNT	9
2326	Hiroshima Airport	Hiroshima	Japan	HIJ	RJOA	9
2327	Okayama Airport	Okayama	Japan	OKJ	RJOB	9
2328	Izumo Airport	Izumo	Japan	IZO	RJOC	9
2330	Miho Yonago Airport	Miho	Japan	YGJ	RJOH	9
2333	Matsuyama Airport	Matsuyama	Japan	MYJ	RJOM	9
2334	Osaka International Airport	Osaka	Japan	ITM	RJOO	9
2335	Tottori Airport	Tottori	Japan	TTJ	RJOR	9
2336	Tokushima Airport	Tokushima	Japan	TKS	RJOS	9
2337	Takamatsu Airport	Takamatsu	Japan	TAK	RJOT	9
2340	Aomori Airport	Aomori	Japan	AOJ	RJSA	9
2341	Yamagata Airport	Yamagata	Japan	GAJ	RJSC	9
2342	Sado Airport	Sado	Japan	SDS	RJSD	9
2344	Hanamaki Airport	Hanamaki	Japan	HNA	RJSI	9
2345	Akita Airport	Akita	Japan	AXT	RJSK	9
2346	Misawa Air Base	Misawa	Japan	MSJ	RJSM	9
2347	Sendai Airport	Sendai	Japan	SDJ	RJSS	9
2352	Hachijojima Airport	Hachijojima	Japan	HAC	RJTH	9
2356	Oshima Airport	Oshima	Japan	OIM	RJTO	9
2359	Tokyo Haneda International Airport	Tokyo	Japan	HND	RJTT	9
2360	Yokota Air Base	Yokota	Japan	OKO	RJTY	9
2361	Gwangju Airport	Kwangju	South Korea	KWJ	RKJJ	9
2364	Jeon Ju Airport	Jhunju	South Korea	CHN	RKJU	9
2365	Yeosu Airport	Yeosu	South Korea	RSU	RKJY	9
2366	Sokcho Airport	Sokch'o	South Korea	SHO	RKND	9
2367	Gangneung Airport	Kangnung	South Korea	KAG	RKNN	9
2370	Jeju International Airport	Cheju	South Korea	CJU	RKPC	9
2372	Gimhae International Airport	Busan	South Korea	PUS	RKPK	9
2374	Ulsan Airport	Ulsan	South Korea	USN	RKPU	9
2376	Seoul Air Base	Seoul East	South Korea	SSN	RKSM	9
2377	Osan Air Base	Osan	South Korea	OSN	RKSO	9
2378	Gimpo International Airport	Seoul	South Korea	GMP	RKSS	9
2379	Suwon Airport	Suwon	South Korea	SWU	RKSW	9
2380	Pohang Airport	Pohang	South Korea	KPO	RKTH	9
2381	Daegu Airport	Taegu	South Korea	TAE	RKTN	9
2383	Yecheon Airport	Yechon	South Korea	YEC	RKTY	9
2384	Naha Airport	Okinawa	Japan	OKA	ROAH	9
2386	Kadena Air Base	Kadena	Japan	DNA	RODN	9
2387	Ishigaki Airport	Ishigaki	Japan	ISG	ROIG	9
2388	Kumejima Airport	Kumejima	Japan	UEO	ROKJ	9
2389	Minami-Daito Airport	Minami Daito	Japan	MMD	ROMD	9
2390	Miyako Airport	Miyako	Japan	MMY	ROMY	9
2391	Kitadaito Airport	Kitadaito	Japan	KTD	RORK	9
2392	Shimojishima Airport	Shimojishima	Japan	SHI	RORS	9
2394	Yoron Airport	Yoron	Japan	RNJ	RORY	9
2396	Yonaguni Airport	Yonaguni Jima	Japan	OGN	ROYN	9
2397	Ninoy Aquino International Airport	Manila	Philippines	MNL	RPLL	8
2399	Awang Airport	Cotabato	Philippines	CBO	RPMC	8
2400	Cagayan De Oro Airport	Ladag	Philippines	CGY	RPML	8
2401	Pagadian Airport	Pagadian	Philippines	PAG	RPMP	8
2402	General Santos International Airport	Romblon	Philippines	GES	RPMR	8
2404	Zamboanga International Airport	Zamboanga	Philippines	ZAM	RPMZ	8
2405	Loakan Airport	Baguio	Philippines	BAG	RPUB	8
2409	San Jose Airport	San Jose	Philippines	SJI	RPUH	8
2422	Daniel Z. Romualdez Airport	Tacloban	Philippines	TAC	RPVA	8
2423	Bacolod-Silay City International Airport	Bacolod	Philippines	BCD	RPVB	8
2425	Sibulan Airport	Dumaguete	Philippines	DGT	RPVD	8
2426	Godofredo P. Ramos Airport	Caticlan	Philippines	MPH	RPVE	8
2429	Iloilo International Airport	Iloilo	Philippines	ILO	RPVI	8
2430	Kalibo International Airport	Kalibo	Philippines	KLO	RPVK	8
2433	Puerto Princesa Airport	Puerto Princesa	Philippines	PPS	RPVP	8
2436	Comodoro Pierrestegui Airport	Concordia	Argentina	COC	SAAC	-3
2437	Gualeguaychu Airport	Gualeguaychu	Argentina	GHU	SAAG	-3
2439	General Urquiza Airport	Parana	Argentina	PRA	SAAP	-3
2440	Islas Malvinas Airport	Rosario	Argentina	ROS	SAAR	-3
2441	Sauce Viejo Airport	Santa Fe	Argentina	SFN	SAAV	-3
2442	Jorge Newbery Airpark	Buenos Aires	Argentina	AEP	SABE	-3
2443	Ingeniero Ambrosio Taravella Airport	Cordoba	Argentina	COR	SACO	-3
2447	La Plata Airport	La Plata	Argentina	LPG	SADL	-3
2452	El Plumerillo Airport	Mendoza	Argentina	MDZ	SAME	-3
2454	Suboficial Ay Santiago Germano Airport	San Rafael	Argentina	AFA	SAMR	-3
2455	Catamarca Airport	Catamarca	Argentina	CTC	SANC	-3
2458	Capitan V A Almonacid Airport	La Rioja	Argentina	IRJ	SANL	-3
2460	Teniente Benjamin Matienzo Airport	Tucuman	Argentina	TUC	SANT	-3
2461	Domingo Faustino Sarmiento Airport	San Julian	Argentina	UAQ	SANU	-3
2462	Area De Material Airport	Rio Cuarto	Argentina	RCU	SAOC	-3
2463	Villa Dolores Airport	Villa Dolores	Argentina	VDR	SAOD	-3
2467	Brigadier Mayor D Cesar Raul Ojeda Airport	San Luis	Argentina	LUQ	SAOU	-3
2468	Corrientes Airport	Corrientes	Argentina	CNQ	SARC	-3
2469	Resistencia International Airport	Resistencia	Argentina	RES	SARE	-3
2470	Formosa Airport	Formosa	Argentina	FMA	SARF	-3
2472	Paso De Los Libres Airport	Paso De Los Libres	Argentina	AOL	SARL	-3
2474	Libertador Gral D Jose De San Martin Airport	Posadas	Argentina	PSS	SARP	-3
2476	Martin Miguel De Guemes International Airport	Salta	Argentina	SLA	SASA	-3
2477	Gobernador Horacio Guzman International Airport	Jujuy	Argentina	JUJ	SASJ	-3
2486	El Bolson Airport	El Bolson	Argentina	EHL	SAVB	-3
2487	General E. Mosconi Airport	Comodoro Rivadavia	Argentina	CRD	SAVC	-3
2488	Brigadier Antonio Parodi Airport	Esquel	Argentina	EQS	SAVE	-3
2490	Almirante Marco Andres Zar Airport	Trelew	Argentina	REL	SAVT	-3
2491	Gobernador Castello Airport	Viedma	Argentina	VDM	SAVV	-3
2492	El Tehuelche Airport	Puerto Madryn	Argentina	PMY	SAVY	-3
2494	Puerto Deseado Airport	Puerto Deseado	Argentina	PUD	SAWD	-3
2495	Hermes Quijada International Airport	Rio Grande	Argentina	RGA	SAWE	-3
2497	Malvinas Argentinas Airport	Ushuaia	Argentina	USH	SAWH	-3
2498	Capitan D Daniel Vazquez Airport	San Julian	Argentina	ULA	SAWJ	-3
2499	Perito Moreno Airport	Perito Moreno	Argentina	PMQ	SAWP	-3
2500	Santa Cruz Airport	Santa Cruz	Argentina	RZA	SAWU	-3
2501	Comandante Espora Airport	Bahia Blanca	Argentina	BHI	SAZB	-3
2509	Presidente Peron Airport	Neuquen	Argentina	NQN	SAZN	-3
2512	Santa Rosa Airport	Santa Rosa	Argentina	RSA	SAZR	-3
2513	San Carlos De Bariloche Airport	San Carlos De Bariloche	Argentina	BRC	SAZS	-3
2515	Villa Gesell Airport	Villa Gesell	Argentina	VLG	SAZV	-3
2517	Aviador C. Campos Airport	San Martin Des Andes	Argentina	CPC	SAZY	-3
2521	Araraquara Airport	Araracuara	Brazil	AQA	SBAQ	-3
2522	Santa Maria Airport	Aracaju	Brazil	AJU	SBAR	-3
2524	Piloto Osvaldo Marques Dias Airport	Alta Floresta	Brazil	AFL	SBAT	-4
2527	Comandante Gustavo Kraemer Airport	Bage	Brazil	BGX	SBBG	-3
2528	Pampulha - Carlos Drummond de Andrade Airport	Belo Horizonte	Brazil	PLU	SBBH	-3
2529	Bacacheri Airport	Curitiba	Brazil	BFH	SBBI	-3
2531	Presidente Juscelino Kubistschek International Airport	Brasilia	Brazil	BSB	SBBR	-3
2532	Bauru Airport	Bauru	Brazil	BAU	SBBU	-3
2533	Atlas Brasil Cantanhede Airport	Boa Vista	Brazil	BVB	SBBV	-4
2535	Cascavel Airport	Cascavel	Brazil	CAC	SBCA	-3
2537	Tancredo Neves International Airport	Belo Horizonte	Brazil	CNF	SBCF	-3
2538	Campo Grande Airport	Campo Grande	Brazil	CGR	SBCG	-4
2539	Serafin Enoss Bertaso Airport	Chapeco	Brazil	XAP	SBCH	-3
2540	Brig. Lysias Augusto Rodrigues Airport	Carolina	Brazil	CLN	SBCI	-3
2543	Bartolomeu Lisandro Airport	Campos	Brazil	CAW	SBCP	-3
2545	Afonso Pena Airport	Curitiba	Brazil	CWB	SBCT	-3
2546	Caravelas Airport	Caravelas	Brazil	CRQ	SBCV	-3
2547	Hugo Cantergiani Regional Airport	Caxias Do Sul	Brazil	CXJ	SBCX	-3
2548	Marechal Rondon Airport	Cuiaba	Brazil	CGB	SBCY	-4
2549	Cruzeiro do Sul Airport	Cruzeiro do Sul	Brazil	CZS	SBCZ	-5
2550	Presidente Prudente Airport	President Prudente	Brazil	PPB	SBDN	-3
2551	Eduardo Gomes International Airport	Manaus	Brazil	MAO	SBEG	-4
2554	Cataratas International Airport	Foz Do Iguacu	Brazil	IGU	SBFI	-3
2556	Fernando de Noronha Airport	Fernando Do Noronha	Brazil	FEN	SBFN	-3
2559	Pinto Martins International Airport	Fortaleza	Brazil	FOR	SBFZ	-3
2562	Santa Genoveva Airport	Goiania	Brazil	GYN	SBGO	-3
2566	Altamira Airport	Altamira	Brazil	ATM	SBHT	-3
2568	Itaituba Airport	Itaituba	Brazil	ITB	SBIH	-3
2569	Bahia - Jorge Amado Airport	Ilheus	Brazil	IOS	SBIL	-3
2570	Usiminas Airport	Ipatinga	Brazil	IPN	SBIP	-3
2572	Prefeito Renato Moreira Airport	Imperatriz	Brazil	IMP	SBIZ	-3
2574	Francisco de Assis Airport	Juiz De Fora	Brazil	JDF	SBJF	-3
2575	Presidente Castro Pinto International Airport	Joao Pessoa	Brazil	JPA	SBJP	-3
2576	Lauro Carneiro de Loyola Airport	Joinville	Brazil	JOI	SBJV	-3
2578	Viracopos International Airport	Campinas	Brazil	VCP	SBKP	-3
2580	Lins Airport	Lins	Brazil	LIP	SBLN	-3
2582	Bom Jesus da Lapa Airport	Bom Jesus Da Lapa	Brazil	LAZ	SBLP	-3
2589	Ponta Pelada Airport	Manaus	Brazil	PLL	SBMN	-4
2590	Zumbi dos Palmares Airport	Maceio	Brazil	MCZ	SBMO	-3
2591	Alberto Alcolumbre Airport	Macapa	Brazil	MCP	SBMQ	-3
2592	Dix-Sept Rosado Airport	Mocord	Brazil	MVF	SBMS	-3
2595	Ministro Victor Konder International Airport	Navegantes	Brazil	NVT	SBNF	-3
2599	Salgado Filho Airport	Porto Alegre	Brazil	POA	SBPA	-3
2602	Lauro Kurtz Airport	Passo Fundo	Brazil	PFB	SBPF	-3
2604	Senador Nilo Coelho Airport	Petrolina	Brazil	PNZ	SBPL	-3
2605	Porto Nacional Airport	Porto Nacional	Brazil	PNB	SBPN	-3
2607	Governador Jorge Teixeira de Oliveira Airport	Porto Velho	Brazil	PVH	SBPV	-4
2610	Guararapes - Gilberto Freyre International Airport	Recife	Brazil	REC	SBRF	-3
2612	Santos Dumont Airport	Rio De Janeiro	Brazil	SDU	SBRJ	-3
2613	Leite Lopes Airport	Ribeirao Preto	Brazil	RAO	SBRP	-3
2614	Santa Cruz Airport	Rio De Janeiro	Brazil	STU	SBSC	-3
2615	Professor Urbano Ernesto Stumpf Airport	Sao Jose Dos Campos	Brazil	SJK	SBSJ	-3
2616	Marechal Cunha Machado International Airport	Sao Luis	Brazil	SLZ	SBSL	-3
2618	Congonhas Airport	Sao Paulo	Brazil	CGH	SBSP	-3
2619	Prof. Eribelto Manoel Reino State Airport	Sao Jose Do Rio Preto	Brazil	SJP	SBSR	-3
2622	Trombetas Airport	Oriximina	Brazil	TMT	SBTB	-3
2628	Tabatinga Airport	Tabatinga	Brazil	TBT	SBTT	-4
2631	Paulo Afonso Airport	Paulo Alfonso	Brazil	PAV	SBUF	-3
2632	Rubem Berta Airport	Uruguaiana	Brazil	URG	SBUG	-3
2636	Major Brigadeiro Trompowsky Airport	Varginha	Brazil	VAG	SBVG	-3
2638	Eurico de Aguiar Salles Airport	Vitoria	Brazil	VIX	SBVT	-3
2640	Campo Fontenelle Airport	Piracununga	Brazil	QPS	SBYS	-3
2641	Chacalluta Airport	Arica	Chile	ARI	SCAR	-4
2642	Balmaceda Airport	Balmaceda	Chile	BBA	SCBA	-4
2644	Chile Chico Airport	Chile Chico	Chile	CCH	SCCC	-4
2645	El Loa Airport	Calama	Chile	CJC	SCCF	-4
2648	Teniente Vidal Airport	Coyhaique	Chile	GXQ	SCCY	-4
2649	Diego Aracena Airport	Iquique	Chile	IQQ	SCDA	-4
2651	Cerro Moreno Airport	Antofagasta	Chile	ANF	SCFA	-4
2652	Capitan Fuentes Martinez Airport Airport	Porvenir	Chile	WPR	SCFM	-4
2656	Carriel Sur Airport	Concepcion	Chile	CCP	SCIE	-4
2657	Mataveri Airport	Easter Island	Chile	IPC	SCIP	-6
2662	La Florida Airport	La Serena	Chile	LSC	SCSE	-4
2664	Maquehue Airport	Temuco	Chile	ZCO	SCTC	-4
2665	El Tepual Airport	Puerto Montt	Chile	PMC	SCTE	-4
2667	Pichoy Airport	Valdivia	Chile	ZAL	SCVD	-4
2670	Francisco De Orellana Airport	Coca	Ecuador	OCC	SECO	-5
2671	Mariscal Lamar Airport	Cuenca	Ecuador	CUE	SECU	-5
2672	Seymour Airport	Galapagos	Ecuador	GPS	SEGS	-6
2678	Cotopaxi International Airport	Latacunga	Ecuador	LTX	SELT	-5
2680	Coronel E Carvajal Airport	Macas	Ecuador	XMS	SEMC	-5
